time, GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course, axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisD[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], vbatLatest (V), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
116989321,20,1.328142,103.7861256,61,23.79,245.5,-4,-2,13,-3,6,6,0,-3,0,0,-16,10,1407,1.595,1012,5,-7,1,-3190,-2108,8775,907,815,775,868, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
117179525,20,1.3281278,103.7860811,62,25.37,250.7,-4,0,2,-8,4,8,-9,0,0,52,-3,-1,1446,1.586,1012,37,-2,-1,-3198,-2288,7835,1007,935,856,883, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
117470013,20,1.328116,103.7860338,63,26.53,254.2,-2,-3,-10,-16,0,10,-3,2,0,93,-1,-48,1445,1.586,1012,62,3,-22,-2751,-4909,8220,969,973,867,865, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
117580230,20,1.3281082,103.785984,64,27.67,257.9,0,-3,23,-19,-3,13,3,-1,0,86,-1,-26,1412,1.595,1023,56,3,-22,-2280,-5797,7079,956,823,708,918, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
117780161,20,1.3281068,103.7859333,66,28.37,264.3,0,0,13,-22,-6,15,1,1,0,76,-1,-39,1400,1.595,1023,48,-1,-26,-3086,-5979,7691,931,817,704,855, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
117980567,20,1.3281122,103.7858837,68,28.17,272,1,0,-1,-22,-6,13,-4,0,0,74,-3,-75,1403,1.586,1023,46,-3,-41,-1560,-6459,6004,906,874,734,818, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
118190670,20,1.3281243,103.7858369,70,27.42,280,0,4,10,-17,-9,13,3,3,0,65,-39,-91,1445,1.577,1023,40,-30,-54,-1308,-6468,7441,1004,897,829,944, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
118471069,20,1.3281437,103.7857939,71,26.66,288.9,-2,-3,-14,-16,-8,10,-3,1,0,75,-25,-101,1456,1.577,1012,50,-12,-51,-1903,-7733,8728,958,1027,873,905, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
118591069,20,1.32817,103.7857567,73,26,299.3,2,-1,3,-14,-8,8,-2,-9,0,75,-22,-105,1478,1.577,1012,46,-13,-60,-1711,-8031,7755,1003,1036,878,1026, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
118780893,20,1.328202,103.7857272,75,24.78,310.9,1,-1,-18,-12,-8,8,-10,-9,0,75,-3,-101,1484,1.586,1023,47,-1,-50,-1313,-8782,8214,976,1117,926,972, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
118971182,19,1.328202,103.7857272,75,23.73,323.1,3,0,-15,-13,-5,5,8,-8,0,82,54,-82,1447,1.586,1023,50,36,-40,-540,-8672,9007,869,986,908,927, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
118991238,19,1.3282383,103.7857061,78,23.73,323.1,2,2,9,-12,-5,4,-4,-1,0,84,56,-82,1447,1.586,1023,51,34,-48,-481,-8526,9685,978,936,846,929, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
119191226,19,1.3282768,103.7856942,80,23.04,336.3,4,0,26,-5,-5,0,9,4,0,88,61,-51,1426,1.586,1012,52,39,-37,395,-8086,7829,922,800,837,961, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
119471508,19,1.3283154,103.7856917,83,21.85,349.4,2,0,-24,-5,-3,-5,4,0,0,85,64,-5,1313,1.604,1012,52,41,6,2195,-7141,4341,570,721,717,592, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
119581598,19,1.3283525,103.7856973,85,21.2,2.9,0,2,-22,-5,-1,-11,7,-5,0,71,70,-3,1296,1.604,1023,46,43,6,1172,-7042,4225,523,701,687,551, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
119791509,19,1.3283863,103.7857093,86,20.42,14.3,2,1,8,-2,0,-19,3,0,0,39,90,-1,1330,1.604,1012,23,57,-3,1612,-6233,4623,654,699,724,661, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
119971761,18,1.3283863,103.7857093,86,19.36,25,5,-2,-6,3,-3,-18,3,6,0,32,33,-3,1433,1.577,992,15,24,1,-573,-5754,7658,808,924,981,863, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
119991620,18,1.328416,103.7857267,88,19.36,25,1,-1,14,5,-4,-17,-13,0,0,32,32,-3,1445,1.577,992,19,22,-7,440,-5595,6663,916,951,900,907, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
120171845,19,1.328416,103.7857267,88,19.06,35.5,-4,0,5,4,-4,-11,-8,2,0,29,1,-4,1553,1.577,992,23,0,-4,948,-5740,11716,1142,1174,1129,1107, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
120191896,19,1.3284425,103.7857509,88,19.06,35.5,-3,-1,3,3,-4,-10,6,-2,0,29,0,-4,1570,1.542,992,22,2,-3,838,-5848,11523,1118,1196,1185,1191, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
120481878,19,1.3284664,103.7857846,88,20.92,48.1,-2,0,5,-4,-6,-5,2,4,0,15,-1,-4,1674,1.506,1023,12,-1,-4,-494,-6023,12521,1392,1394,1372,1377, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
120592052,19,1.3284873,103.7858301,87,25.22,60.4,0,0,0,-7,-6,-4,-6,-2,0,1,-3,-3,1721,1.498,1023,0,-2,-2,-168,-5570,12796,1480,1540,1438,1460, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
120792190,19,1.3285046,103.7858875,86,30.37,69.5,0,2,2,-5,0,0,-1,-3,0,0,-3,-1,1833,1.444,1023,0,-8,-2,-1554,-5329,13025,1724,1722,1682,1700, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
120972374,20,1.3285046,103.7858875,86,36.22,76.4,1,1,1,-6,1,2,1,1,0,-3,-3,0,1942,1.382,1023,-8,-6,-2,-2656,-3967,7092,1953,1917,1920,1926, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
120992268,20,1.3285183,103.7859578,83,36.22,76.4,1,0,1,-3,1,3,0,0,0,-3,-3,0,1951,1.382,1023,-8,-5,-1,-2678,-3460,10254,1970,1939,1934,1944, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
121192315,20,1.3285296,103.786041,81,43.28,81,0,0,0,-1,6,9,-1,0,0,-3,-4,0,2000,1.373,1023,-4,-3,2,-3396,-1880,7277,2047,1973,1999,2008, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
121482505,20,1.3285399,103.7861355,78,49.99,83.3,2,0,0,-3,10,10,1,-1,0,-3,-13,-1,2000,1.391,1023,-20,-6,0,-4547,-1765,30,2044,1951,1997,2006, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
121592787,20,1.3285502,103.786238,75,55.54,84.2,0,1,0,14,-3,12,0,1,0,-3,-35,-1,2000,1.391,1023,0,-30,-2,-3654,453,-463,1974,1916,1981,2047, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
121792800,20,1.3285609,103.7863455,72,58.89,84.4,0,1,1,14,5,9,0,0,0,-3,-42,-1,2000,1.382,1023,-6,-35,-3,-8718,990,515,1991,1902,2009,2029, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
121993144,20,1.3285724,103.7864571,70,61.26,84.2,1,0,0,8,15,4,1,0,0,-3,-38,-1,2000,1.382,1023,-10,-26,-1,-11046,980,-855,1997,1898,2036,1979, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
122193645,20,1.3285852,103.7865717,68,63.36,84,3,-1,-2,17,10,5,0,0,0,-3,-37,-1,2000,1.373,1023,-22,-17,5,-12859,2568,1103,1950,1885,2038,2007, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
122494229,20,1.3285996,103.7866876,67,64.7,83.4,-1,0,3,11,18,0,0,-1,0,-3,-36,-1,2000,1.382,1023,9,-21,-8,-14207,1386,3421,2003,1909,2040,1972, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
122594337,20,1.3286161,103.7868032,66,65.08,82.5,-1,1,6,-10,13,12,0,2,0,-3,-33,-1,2000,1.382,1023,7,-33,-15,-14759,-3012,-748,2047,1891,1922,1927, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
122794398,20,1.3286324,103.7869177,67,64.64,81.4,0,-2,6,-16,16,8,5,-7,0,38,-20,-22,1903,1.4,1002,25,-7,-18,-13040,-5185,3540,1936,1823,1799,1840, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
122974195,21,1.3286324,103.7869177,67,63.81,82.4,-18,-11,15,-34,-7,17,0,5,0,39,-17,-15,1556,1.542,1002,43,1,-17,-10742,-12029,-4791,1350,1249,907,1151, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
122994292,21,1.3286455,103.7870304,69,63.81,82.4,-10,-11,21,-38,-9,20,0,-3,0,50,-16,-15,1556,1.533,992,42,2,-16,-10316,-12056,-5105,1316,1228,845,1187, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
123194400,21,1.3286515,103.7871367,71,62.2,84.3,-14,-8,27,-75,-33,40,7,4,0,87,-3,-23,1534,1.533,992,71,7,-22,-6178,-16576,-2182,1392,1231,618,1157, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
123484979,21,1.3286462,103.7872339,73,56.13,89.5,-5,-2,9,-94,-57,64,-9,-5,0,100,-1,-26,1461,1.551,1002,71,2,-17,-3409,-14727,-893,1257,1212,308,1027, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
123594660,21,1.3286274,103.7873223,76,52.36,97,8,0,13,-92,-61,69,4,3,0,115,-1,-30,1440,1.542,992,67,-2,-21,-2634,-18616,-564,1178,1045,346,1064, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
123774833,20,1.3286274,103.7873223,76,48.7,107.2,1,7,-13,-72,-44,62,8,-7,0,157,-1,-37,1406,1.56,1002,105,-8,-15,-2708,-17930,965,1009,984,443,920, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
123794931,20,1.3285955,103.7874001,77,48.7,107.2,-3,8,2,-72,-43,61,-4,6,0,159,-1,-37,1405,1.551,1002,112,-9,-21,-2562,-17701,1663,1130,950,397,871, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
123975283,19,1.3285955,103.7874001,77,45.5,117.4,10,-1,-17,-81,-52,59,14,1,0,170,0,-37,1393,1.56,992,108,2,-14,-731,-18381,5931,923,983,435,909, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
123995175,19,1.3285529,103.7874659,79,45.5,117.4,16,7,-33,-77,-50,57,0,0,0,170,0,-37,1392,1.551,992,102,-8,-8,-311,-18402,6246,917,1013,488,825, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
124195127,19,1.3285023,103.7875175,80,42.06,128.4,16,7,-12,-9,-22,35,-16,-5,0,166,0,-33,1392,1.569,1012,97,-8,-14,-2562,-12632,6215,839,827,680,896, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
124485709,19,1.3284473,103.7875557,81,38.67,140.5,0,-2,22,4,-24,46,3,4,0,153,0,-33,1440,1.551,1023,103,3,-26,-1148,-11460,9851,1000,773,708,1152, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
124595475,19,1.3283904,103.7875819,81,35.8,149.9,7,4,12,9,-24,54,-3,9,0,149,0,-42,1447,1.542,1023,93,-4,-27,234,-10396,9500,1023,753,769,1145, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
124775942,17,1.3283904,103.7875819,81,33.81,160.6,4,3,0,14,-22,63,-1,4,0,145,-1,-43,1452,1.551,1023,92,-4,-23,-141,-9490,10431,1003,775,791,1161, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
124795780,17,1.3283341,103.787595,80,33.81,160.6,-3,-1,-4,15,-21,63,-6,-5,0,143,-1,-42,1452,1.542,1023,99,1,-21,-951,-9316,11033,991,847,737,1155, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
124975988,16,1.3283341,103.787595,80,30.59,173.6,-1,0,9,17,-18,65,12,5,0,76,-9,-4,1450,1.56,1002,50,-7,-6,436,-7944,9580,1009,711,788,1207, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
124995888,16,1.3282821,103.7875951,79,30.59,173.6,0,-1,10,16,-19,65,-7,2,0,76,-9,-3,1450,1.542,1002,49,-5,-5,-29,-7900,9106,1048,771,725,1171, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
125176023,15,1.3282821,103.7875951,79,27.3,186.6,-4,-2,-8,12,-21,67,-13,11,0,5,-35,-1,1450,1.551,982,8,-20,3,-844,-7246,10223,1051,829,750,1085, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
125196181,15,1.3282361,103.7875845,78,27.3,186.6,8,1,32,13,-21,67,2,0,0,1,-35,-1,1450,1.533,982,-8,-24,-12,-1255,-7149,10177,1060,683,698,1273, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
125476207,15,1.3281966,103.7875649,76,25.26,199.6,-7,4,-41,8,-11,62,-5,-2,0,-13,-27,-3,1373,1.569,982,-2,-22,13,-1802,-5812,8187,808,754,691,835, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
125586411,15,1.3281634,103.7875376,75,24.05,213.3,0,2,-20,3,-6,52,2,2,0,-17,-25,-3,1323,1.577,1012,-10,-19,6,-602,-4916,6213,728,584,607,763, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
125796814,15,1.3281352,103.7875048,74,23.91,225.6,-1,4,-5,-7,2,39,3,-1,0,-23,-25,-3,1250,1.586,1023,-13,-20,0,-2757,-3759,3127,626,446,440,575, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
125996972,15,1.3281106,103.7874692,72,24.15,233.1,1,-1,14,-17,7,33,-2,2,0,-24,-4,-3,1223,1.595,1023,-17,-2,-7,-2581,-2686,2248,646,377,331,514, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
126197391,15,1.3280887,103.7874322,70,23.92,237.4,12,0,-15,-19,5,31,11,1,0,-14,-9,-4,1221,1.595,1012,-22,-7,3,-2725,-1859,2200,508,397,456,492, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
126487319,15,1.3280688,103.7873943,69,23.74,241.1,0,0,-24,-5,7,18,1,-1,0,34,-32,-8,1226,1.595,1023,23,-20,4,-2977,-1921,2266,482,485,491,435, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
126597415,15,1.3280502,103.7873557,67,23.73,243.6,0,2,-20,-4,7,10,1,3,0,38,-32,-16,1249,1.595,1023,25,-23,-2,-3319,-1182,2531,537,518,568,457, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
126797467,15,1.3280327,103.7873163,65,23.86,245.1,0,-2,-7,-2,9,0,-5,1,0,39,-29,-17,1293,1.595,1023,26,-16,-7,-3324,-1505,3979,632,629,627,549, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
126997889,15,1.3280167,103.7872758,64,23.98,247.2,3,-2,-10,-3,10,-8,-4,-5,0,0,-16,-15,1273,1.595,1023,-3,-7,-4,-4374,-1638,4248,543,616,609,506, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
127177496,16,1.3280167,103.7872758,64,24.34,249.9,1,-1,0,1,7,-12,1,0,0,-15,-2,-12,1254,1.604,1012,-12,0,-6,-3459,-2004,3400,503,539,582,497, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
127197621,16,1.3280024,103.7872341,62,24.34,249.9,-1,1,-4,1,7,-13,-3,-3,0,-16,-1,-10,1252,1.604,1012,-10,-2,-4,-3475,-1810,3273,508,560,573,463, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
